order_id,order_date,customer_id,channel,revenue,region
ORD-100435,05/18/2025,CUST-10293,GoogleAds,583.72,Northeast
ORD-101063,11/09/2025,CUST-10230,ORGANIC,251.58,Northeast
ORD-100974,10/17/2025,CUST-10328,GOOGLE ADS,133.09,West
ORD-100551,06/20/2025,CUST-11209,google_ads,435.0,West
ORD-101385,01/20/2026,CUST-10828,Email,1231.59,Northeast
ORD-101539,03/08/2026,CUST-11101,GOOGLE ADS,402.3,West
ORD-101013,10/29/2025,CUST-10305,Google Ads,125.81,Northeast
ORD-101873,06/06/2026,CUST-11093,google_ads,392.01,Southeast
ORD-100466,05/29/2025,CUST-10810,affiliate,209.03,Southwest
ORD-101466,02/15/2026,CUST-10044,Google Ads,249.11,Midwest
ORD-101297,12/27/2025,CUST-10060,GOOGLE ADS,104.56,Southwest
ORD-100277,04/03/2025,CUST-10310,Organic Search,402.17,Southeast
ORD-101069,11/09/2025,CUST-10453,Organic,222.99,Northeast
ORD-101017,10/30/2025,CUST-10722,Organic,72.31,West
ORD-101313,12/30/2025,CUST-10098,Affiliate,185.17,Midwest
ORD-100722,08/09/2025,CUST-10990,GoogleAds,168.57,Northeast
ORD-101939,06/21/2026,CUST-10206,Affiliate,333.88,Northeast
ORD-100786,08/28/2025,CUST-10158,google_ads,356.23,Southeast
ORD-101535,03/07/2026,CUST-10975,affiliate,59.92,Northeast
ORD-101668,04/10/2026,CUST-10875,GOOGLE ADS,294.41,Southwest
ORD-101360,01/09/2026,CUST-11033,GoogleAds,171.36,West
ORD-101294,12/26/2025,CUST-10046,Google Ads,177.6,West
ORD-100906,09/29/2025,CUST-10461,FB Ads,223.49,Southeast
ORD-100563,06/24/2025,CUST-10499,GOOGLE ADS,522.07,West
ORD-100388,05/05/2025,CUST-10868,Facebook,204.4,West
ORD-100022,01/12/2025,CUST-11222,Email,319.66,West
ORD-101959,06/30/2026,CUST-10829,GoogleAds,518.25,Northeast
ORD-100124,02/13/2025,CUST-10123,meta_ads,184.91,Northeast
ORD-101446,02/09/2026,CUST-10499,google_ads,97.52,West
ORD-100773,08/25/2025,CUST-10953,google_ads,321.51,Northeast
ORD-100880,09/21/2025,CUST-10677,google_ads,141.35,West
ORD-101144,11/24/2025,CUST-10748,Affiliates,172.94,Midwest
ORD-101166,11/28/2025,CUST-10834,GOOGLE ADS,398.13,Southeast
ORD-100050,01/21/2025,CUST-10656,FB Ads,170.48,West
ORD-101386,01/20/2026,CUST-10353,google_ads,210.2,West
ORD-101448,02/10/2026,CUST-10086,Google Ads,91.64,Southwest
ORD-101105,11/17/2025,CUST-11219,google_ads,423.03,Southwest
ORD-100703,08/03/2025,CUST-10122,organic_search,490.66,Midwest
ORD-100482,05/31/2025,CUST-10885,google_ads,319.44,Southeast
ORD-101145,11/24/2025,CUST-11007,email_marketing,456.34,Southeast
ORD-101898,06/12/2026,CUST-10769,ORGANIC,275.18,Northeast
ORD-100066,01/27/2025,CUST-10118,affiliate,147.37,Southeast
ORD-101709,04/22/2026,CUST-11036,meta_ads,187.47,Northeast
ORD-100733,08/13/2025,CUST-10375,EMAIL,250.97,Midwest
ORD-101772,05/08/2026,CUST-10084,Google Ads,171.11,Northeast
ORD-100801,09/01/2025,CUST-10932,E-mail,114.93,Midwest
ORD-101734,04/29/2026,CUST-10318,meta_ads,206.12,Northeast
ORD-101754,05/03/2026,CUST-10433,GoogleAds,563.29,Southeast
ORD-100907,09/29/2025,CUST-10411,email_marketing,267.31,Southeast
ORD-100031,01/15/2025,CUST-10409,GoogleAds,218.25,Southeast
ORD-100417,05/13/2025,CUST-10095,Google Ads,146.43,Southeast
ORD-100881,09/22/2025,CUST-11066,Organic,205.35,Southeast
ORD-100632,07/18/2025,CUST-10296,ORGANIC,291.89,Midwest
ORD-101620,03/29/2026,CUST-10796,meta_ads,112.4,Southeast
ORD-101429,02/04/2026,CUST-11044,AFFILIATE,218.17,Midwest
ORD-100064,01/25/2025,CUST-10330,affiliate,309.24,Northeast
ORD-101610,03/27/2026,CUST-11072,GoogleAds,288.19,Northeast
ORD-101595,03/22/2026,CUST-10371,Meta,182.61,
ORD-100077,01/30/2025,CUST-10338,AFFILIATE,71.73,West
ORD-100491,06/02/2025,CUST-11038,Google Ads,108.4,Southeast
ORD-101867,06/04/2026,CUST-11219,GoogleAds,208.98,Midwest
ORD-101515,03/01/2026,CUST-10269,E-mail,365.74,Northeast
ORD-100532,06/16/2025,CUST-11163,FB Ads,322.99,West
ORD-100065,01/27/2025,CUST-11089,Google Ads,277.36,Northeast
ORD-101678,04/14/2026,CUST-10680,FB Ads,382.93,West
ORD-100296,04/09/2025,CUST-10450,GOOGLE ADS,321.69,Midwest
ORD-100591,07/02/2025,CUST-10383,Facebook,212.1,Northeast
ORD-100767,08/24/2025,CUST-10209,GOOGLE ADS,295.76,Midwest
ORD-100724,08/10/2025,CUST-10329,affiliate,498.86,West
ORD-101929,06/18/2026,CUST-10332,Facebook,189.71,Northeast
ORD-100626,07/16/2025,CUST-10449,FB Ads,299.07,West
ORD-101941,06/22/2026,CUST-10792,FB Ads,120.89,Northeast
ORD-101933,06/19/2026,CUST-10067,google_ads,473.8,West
ORD-101212,12/07/2025,CUST-10249,GOOGLE ADS,80.91,West
ORD-101600,03/23/2026,CUST-10815,google_ads,110.96,Midwest
ORD-100251,03/27/2025,CUST-10786,email_marketing,299.8,Midwest
ORD-101807,05/18/2026,CUST-10146,GOOGLE ADS,269.23,Midwest
ORD-101305,12/28/2025,CUST-10011,meta_ads,299.95,Northeast
ORD-101890,06/10/2026,CUST-10577,Organic Search,568.75,Northeast
ORD-100982,10/19/2025,CUST-10769,GoogleAds,321.03,Northeast
ORD-101760,05/04/2026,CUST-10313,EMAIL,131.73,West
ORD-100706,08/04/2025,CUST-10772,Affiliate,48.36,Northeast
ORD-100487,06/01/2025,CUST-10520,email_marketing,255.81,Midwest
ORD-100273,04/02/2025,CUST-11265,GOOGLE ADS,325.54,West
ORD-101495,02/24/2026,CUST-11163,FB Ads,193.53,West
ORD-101804,05/17/2026,CUST-10055,EMAIL,221.68,Midwest
ORD-100963,10/14/2025,CUST-10486,Google Ads,279.67,West
ORD-100877,09/21/2025,CUST-10230,Facebook,385.81,Northeast
ORD-101949,06/24/2026,CUST-11136,meta_ads,234.87,Southeast
ORD-101800,05/17/2026,CUST-10424,ORGANIC,134.65,Northeast
ORD-100411,05/12/2025,CUST-10772,ORGANIC,463.76,Southeast
ORD-100667,07/25/2025,CUST-10159,Email,108.96,Midwest
ORD-101262,12/18/2025,CUST-10137,E-mail,652.07,Southeast
ORD-100149,02/20/2025,CUST-10496,Google Ads,624.45,Northeast
ORD-100644,07/20/2025,CUST-10069,Email,901.94,Northeast
ORD-101593,03/22/2026,CUST-10297,meta_ads,248.31,Southeast
ORD-100218,03/19/2025,CUST-10254,AFFILIATE,337.05,Southwest
ORD-100239,03/23/2025,CUST-10283,GOOGLE ADS,255.13,Midwest
ORD-101131,11/22/2025,CUST-10573,GOOGLE ADS,228.06,Southeast
ORD-101216,12/08/2025,CUST-11185,Email,106.32,West
ORD-100792,08/30/2025,CUST-10085,meta_ads,697.12,Southeast
ORD-100191,03/10/2025,CUST-10350,GoogleAds,170.73,Southeast
ORD-100333,04/19/2025,CUST-10741,Google Ads,274.39,Midwest
ORD-101312,12/29/2025,CUST-11287,email_marketing,209.64,Midwest
ORD-101315,12/30/2025,CUST-10143,Organic Search,312.31,West
ORD-100962,10/14/2025,CUST-10642,meta_ads,199.28,West
ORD-101497,02/25/2026,CUST-10675,Facebook,262.29,Midwest
ORD-101937,06/20/2026,CUST-10137,GOOGLE ADS,265.74,West
ORD-101640,04/02/2026,CUST-10322,Google Ads,132.47,
ORD-101605,03/24/2026,CUST-10383,FB Ads,236.21,Northeast
ORD-100582,06/30/2025,CUST-10923,Meta,414.7,Southeast
ORD-101896,06/11/2026,CUST-10010,google_ads,139.75,Southwest
ORD-101654,04/06/2026,CUST-10162,email_marketing,84.92,Southeast
ORD-100839,09/12/2025,CUST-10341,Google Ads,248.51,Northeast
ORD-100627,07/16/2025,CUST-11197,Facebook,235.77,Northeast
ORD-100323,04/17/2025,CUST-10501,GOOGLE ADS,251.16,Midwest
ORD-101631,04/01/2026,CUST-10477,google_ads,391.31,West
ORD-101160,11/27/2025,CUST-10390,Facebook,165.45,Northeast
ORD-100778,08/25/2025,CUST-11257,Facebook,555.36,Northeast
ORD-101076,11/11/2025,CUST-10054,Google Ads,238.79,Northeast
ORD-100939,10/08/2025,CUST-10754,Affiliate,181.21,Southeast
ORD-100437,05/18/2025,CUST-10049,GOOGLE ADS,265.46,Northeast
ORD-100119,02/11/2025,CUST-10875,Affiliate,142.6,Northeast
ORD-101528,03/05/2026,CUST-10047,Facebook,222.5,Southeast
ORD-101552,03/10/2026,CUST-10338,FB Ads,303.18,Northeast
ORD-101026,11/01/2025,CUST-10555,meta_ads,191.73,Southeast
ORD-101253,12/16/2025,CUST-10277,google_ads,111.17,Midwest
ORD-101368,01/13/2026,CUST-10698,GoogleAds,487.49,West
ORD-100076,01/29/2025,CUST-10167,Meta,218.2,Southeast
ORD-101053,11/06/2025,CUST-11222,Google Ads,127.27,West
ORD-100900,09/27/2025,CUST-10722,Meta,157.88,Midwest
ORD-100371,05/01/2025,CUST-10658,Meta,219.79,Midwest
ORD-101850,05/31/2026,CUST-10547,FB Ads,571.45,
ORD-101431,02/04/2026,CUST-10076,affiliate,198.88,Southeast
ORD-100832,09/09/2025,CUST-10678,Google Ads,307.0,Northeast
ORD-100941,10/08/2025,CUST-10543,Google Ads,450.56,Northeast
ORD-100577,06/29/2025,CUST-11130,email_marketing,107.98,Southeast
ORD-100819,09/05/2025,CUST-10933,GoogleAds,236.18,West
ORD-101458,02/13/2026,CUST-10823,email_marketing,106.08,
ORD-101480,02/19/2026,CUST-10195,meta_ads,162.7,Midwest
ORD-101720,04/24/2026,CUST-10003,Facebook,206.65,Northeast
ORD-101369,01/13/2026,CUST-10310,Google Ads,290.47,West
ORD-100886,09/23/2025,CUST-10002,google_ads,150.51,Southwest
ORD-100968,10/15/2025,CUST-10959,Organic,446.19,Northeast
ORD-101699,04/20/2026,CUST-10299,GOOGLE ADS,223.22,West
ORD-100785,08/28/2025,CUST-10476,Email,342.45,Midwest
ORD-101753,05/02/2026,CUST-11011,Organic,326.59,West
ORD-101688,04/17/2026,CUST-10082,ORGANIC,115.03,Southeast
ORD-100301,04/10/2025,CUST-10460,EMAIL,253.78,West
ORD-100689,07/30/2025,CUST-10304,FB Ads,176.41,Northeast
ORD-100812,09/03/2025,CUST-10105,organic_search,260.89,Northeast
ORD-101061,11/08/2025,CUST-11111,GoogleAds,332.01,Southeast
ORD-100236,03/22/2025,CUST-11216,GOOGLE ADS,254.02,
ORD-101115,11/19/2025,CUST-11228,Meta,231.7,Northeast
ORD-101345,01/05/2026,CUST-10829,organic_search,178.23,West
ORD-100499,06/06/2025,CUST-10313,AFFILIATE,286.78,Southeast
ORD-101645,04/03/2026,CUST-10015,email_marketing,275.73,Southwest
ORD-101079,11/11/2025,CUST-11035,GoogleAds,288.78,West
ORD-101326,12/31/2025,CUST-10681,google_ads,257.88,Northeast
ORD-100794,08/31/2025,CUST-10650,GOOGLE ADS,235.41,Northeast
ORD-101910,06/14/2026,CUST-10069,GoogleAds,343.58,Northeast
ORD-101520,03/04/2026,CUST-10202,Facebook,284.67,Southeast
ORD-101918,06/16/2026,CUST-10091,Meta,292.43,Southeast
ORD-100990,10/21/2025,CUST-10371,EMAIL,98.53,Southeast
ORD-101361,01/09/2026,CUST-10558,google_ads,203.15,Southwest
ORD-100934,10/06/2025,CUST-11057,Affiliate,208.12,Southeast
ORD-100387,05/05/2025,CUST-10939,google_ads,113.31,Midwest
ORD-101459,02/13/2026,CUST-11248,E-mail,196.67,West
ORD-100390,05/06/2025,CUST-10318,FB Ads,206.38,Northeast
ORD-100743,08/17/2025,CUST-11166,google_ads,299.66,Midwest
ORD-100352,04/24/2025,CUST-10330,FB Ads,260.71,Southeast
ORD-101217,12/09/2025,CUST-10724,FB Ads,170.2,
ORD-100235,03/22/2025,CUST-11257,Google Ads,326.73,Southeast
ORD-101695,04/18/2026,CUST-10388,Google Ads,146.04,Southeast
ORD-100480,05/31/2025,CUST-10541,organic_search,526.76,Midwest
ORD-100567,06/26/2025,CUST-10481,google_ads,201.68,Northeast
ORD-101140,11/23/2025,CUST-10368,FB Ads,151.39,Northeast
ORD-101670,04/11/2026,CUST-11268,Meta,353.35,
ORD-101851,05/31/2026,CUST-10724,google_ads,308.17,West
ORD-101555,03/11/2026,CUST-10489,GOOGLE ADS,384.55,Northeast
ORD-100120,02/11/2025,CUST-11163,Email,361.67,West
ORD-101715,04/23/2026,CUST-10541,AFFILIATE,309.55,Southwest
ORD-101024,10/31/2025,CUST-10950,ORGANIC,244.53,West
ORD-101086,11/12/2025,CUST-10834,FB Ads,107.25,Midwest
ORD-101272,12/22/2025,CUST-10109,Google Ads,170.43,West
ORD-100926,10/04/2025,CUST-10543,GOOGLE ADS,307.7,Midwest
ORD-100515,06/11/2025,CUST-10469,Facebook,197.8,West
ORD-100223,03/20/2025,CUST-11228,affiliate,194.43,Southwest
ORD-101467,02/15/2026,CUST-10209,Affiliates,120.03,Midwest
ORD-100613,07/09/2025,CUST-10326,Google Ads,143.41,Midwest
ORD-100843,09/13/2025,CUST-10105,email_marketing,700.7,Midwest
ORD-101245,12/15/2025,CUST-10650,Meta,208.42,Northeast
ORD-100052,01/22/2025,CUST-11270,Organic,498.03,Northeast
ORD-101831,05/26/2026,CUST-10363,Affiliates,420.32,Southeast
ORD-100485,06/01/2025,CUST-10739,Email,517.54,West
ORD-101902,06/12/2026,CUST-10795,GoogleAds,390.12,Southwest
ORD-100818,09/05/2025,CUST-10881,Facebook,108.19,Northeast
ORD-100155,02/23/2025,CUST-10125,GoogleAds,253.57,West
ORD-101366,01/12/2026,CUST-10710,GOOGLE ADS,369.61,Northeast
ORD-100600,07/05/2025,CUST-10880,GoogleAds,198.56,Southwest
ORD-101591,03/21/2026,CUST-10011,Google Ads,85.5,West
ORD-100248,03/26/2025,CUST-11147,Facebook,220.28,Northeast
ORD-100761,08/22/2025,CUST-10325,GOOGLE ADS,249.69,West
ORD-101815,05/20/2026,CUST-11079,google_ads,318.02,Midwest
ORD-101130,11/21/2025,CUST-10424,Google Ads,175.65,Midwest
ORD-100542,06/18/2025,CUST-10452,email_marketing,142.84,Midwest
ORD-100793,08/30/2025,CUST-10818,Google Ads,132.37,West
ORD-101141,11/23/2025,CUST-11093,FB Ads,170.44,Midwest
ORD-101445,02/09/2026,CUST-10388,meta_ads,236.91,Midwest
ORD-100628,07/16/2025,CUST-10654,Facebook,370.64,Southeast
ORD-100150,02/21/2025,CUST-10546,Google Ads,109.47,West
ORD-101677,04/14/2026,CUST-10549,email_marketing,553.85,West
ORD-100291,04/07/2025,CUST-10808,GOOGLE ADS,211.72,Southeast
ORD-100381,05/04/2025,CUST-10830,FB Ads,141.05,West
ORD-100686,07/30/2025,CUST-11158,GOOGLE ADS,81.21,Midwest
ORD-101367,01/13/2026,CUST-10485,Google Ads,553.33,Midwest
ORD-101224,12/10/2025,CUST-10750,google_ads,111.16,Southeast
ORD-100897,09/27/2025,CUST-10026,E-mail,311.52,Southeast
ORD-100854,09/15/2025,CUST-10275,Organic Search,268.89,West
ORD-101071,11/10/2025,CUST-10693,GOOGLE ADS,174.28,Southeast
ORD-101388,01/21/2026,CUST-11264,google_ads,320.3,West
ORD-101517,03/02/2026,CUST-10847,GoogleAds,976.54,Northeast
ORD-101676,04/13/2026,CUST-10814,google_ads,415.83,Northeast
ORD-100891,09/25/2025,CUST-11053,Google Ads,353.2,Midwest
ORD-101744,05/01/2026,CUST-11264,GOOGLE ADS,255.68,Southeast
ORD-101892,06/11/2026,CUST-10400,FB Ads,323.48,West
ORD-101364,01/11/2026,CUST-10004,Meta,210.36,Midwest
ORD-100615,07/09/2025,CUST-11124,organic_search,333.68,Southwest
ORD-100154,02/23/2025,CUST-10088,Affiliate,289.29,Northeast
ORD-101193,12/03/2025,CUST-11211,Organic Search,284.37,Northeast
ORD-101702,04/21/2026,CUST-10798,GOOGLE ADS,330.31,Southeast
ORD-101053,11/06/2025,CUST-11222,google_ads,127.03,West
ORD-101768,05/06/2026,CUST-10739,meta_ads,264.17,Southeast
ORD-100322,04/17/2025,CUST-10404,Meta,198.64,Midwest
ORD-101537,03/07/2026,CUST-10314,google_ads,427.05,Midwest
ORD-101282,12/24/2025,CUST-10054,GOOGLE ADS,104.09,Northeast
ORD-100082,01/31/2025,CUST-10334,Meta,120.05,Midwest
ORD-100512,06/10/2025,CUST-10470,GOOGLE ADS,634.27,Midwest
ORD-101516,03/01/2026,CUST-11011,email_marketing,192.08,Southeast
ORD-101476,02/18/2026,CUST-10040,Organic,511.73,West
ORD-100929,10/05/2025,CUST-10271,Affiliates,166.87,Northeast
ORD-101621,03/30/2026,CUST-10599,Affiliate,260.4,West
ORD-101357,01/08/2026,CUST-10280,Affiliates,263.0,Midwest
ORD-100010,01/06/2025,CUST-10014,FB Ads,222.72,Midwest
ORD-100831,09/09/2025,CUST-10033,GOOGLE ADS,288.27,Southwest
ORD-100032,01/16/2025,CUST-11065,Meta,365.75,West
ORD-101749,05/02/2026,CUST-10829,email_marketing,215.61,West
ORD-100413,05/12/2025,CUST-10524,GOOGLE ADS,213.58,Midwest
ORD-100580,06/29/2025,CUST-10630,google_ads,69.46,Midwest
ORD-101406,01/26/2026,CUST-10411,meta_ads,382.6,Southeast
ORD-101914,06/15/2026,CUST-10374,google_ads,575.63,Midwest
ORD-101563,03/12/2026,CUST-10847,google_ads,398.4,Southeast
ORD-101893,06/11/2026,CUST-11045,Affiliates,102.11,West
ORD-100614,07/09/2025,CUST-10870,Affiliates,224.68,Northeast
ORD-101045,11/04/2025,CUST-11093,meta_ads,93.62,Northeast
ORD-101402,01/25/2026,CUST-11015,GOOGLE ADS,185.81,Southeast
ORD-101014,10/29/2025,CUST-10425,GOOGLE ADS,147.22,Northeast
ORD-100089,02/03/2025,CUST-11107,ORGANIC,151.87,West
ORD-101764,05/05/2026,CUST-10463,E-mail,477.92,Northeast
ORD-100601,07/05/2025,CUST-11009,organic_search,215.53,Southeast
ORD-101237,12/13/2025,CUST-10932,Facebook,157.72,Midwest
ORD-101826,05/24/2026,CUST-10524,Affiliates,188.01,West
ORD-100133,02/16/2025,CUST-10581,GOOGLE ADS,259.96,Southeast
ORD-101370,01/13/2026,CUST-10422,GOOGLE ADS,888.77,Southeast
ORD-100555,06/21/2025,CUST-11026,GoogleAds,349.79,Southwest
ORD-101031,11/01/2025,CUST-10493,GOOGLE ADS,207.75,West
ORD-101556,03/11/2026,CUST-10141,GOOGLE ADS,632.83,Northeast
ORD-100320,04/16/2025,CUST-11092,Affiliates,329.22,Southeast
ORD-101759,05/04/2026,CUST-11089,Google Ads,234.54,Southwest
ORD-101211,12/07/2025,CUST-11242,Google Ads,181.0,Southwest
ORD-101726,04/27/2026,CUST-10483,GOOGLE ADS,239.95,Southeast
ORD-100634,07/18/2025,CUST-10342,Google Ads,442.16,Northeast
ORD-100552,06/20/2025,CUST-10864,Google Ads,233.98,Southwest
ORD-101328,12/31/2025,CUST-10413,GoogleAds,113.35,Northeast
ORD-101055,11/06/2025,CUST-10137,GoogleAds,174.86,West
ORD-101549,03/10/2026,CUST-10384,Google Ads,306.24,Southwest
ORD-100796,09/01/2025,CUST-10581,Facebook,103.6,West
ORD-101651,04/05/2026,CUST-10540,Google Ads,172.35,Northeast
ORD-101264,12/18/2025,CUST-11235,Google Ads,167.22,Midwest
ORD-101700,04/20/2026,CUST-11296,Email,248.96,Midwest
ORD-100174,03/02/2025,CUST-10667,affiliate,208.15,West
ORD-100766,08/23/2025,CUST-10797,Meta,128.71,Southwest
ORD-100245,03/25/2025,CUST-10814,GOOGLE ADS,218.75,Southeast
ORD-101080,11/11/2025,CUST-10930,Facebook,702.73,Midwest
ORD-101725,04/27/2026,CUST-11104,email_marketing,183.19,Northeast
ORD-100145,02/19/2025,CUST-11059,Affiliate,162.08,Southeast
ORD-100090,02/04/2025,CUST-10119,AFFILIATE,321.09,Southwest
ORD-101416,01/31/2026,CUST-10392,google_ads,233.8,Southeast
ORD-100682,07/28/2025,CUST-10820,google_ads,456.64,Midwest
ORD-100310,04/12/2025,CUST-10556,GoogleAds,285.1,Midwest
ORD-101383,01/19/2026,CUST-11285,AFFILIATE,289.73,
ORD-100093,02/05/2025,CUST-11065,Meta,494.1,West
ORD-101558,03/11/2026,CUST-10219,meta_ads,175.7,Midwest
ORD-100924,10/04/2025,CUST-10619,Organic,611.55,West
ORD-101675,04/13/2026,CUST-10870,Google Ads,250.05,West
ORD-101035,11/02/2025,CUST-10667,email_marketing,189.26,Southeast
ORD-101400,01/24/2026,CUST-10552,FB Ads,126.5,Midwest
ORD-100243,03/25/2025,CUST-10972,E-mail,400.49,West
ORD-101111,11/18/2025,CUST-10210,Facebook,308.87,Midwest
ORD-100214,03/17/2025,CUST-10711,GoogleAds,435.2,West
ORD-101395,01/23/2026,CUST-10720,google_ads,92.98,Southeast
ORD-101197,12/03/2025,CUST-11291,Facebook,244.29,West
ORD-100998,10/23/2025,CUST-10747,GoogleAds,224.84,Midwest
ORD-100853,09/15/2025,CUST-10959,GoogleAds,320.27,
ORD-100425,05/16/2025,CUST-10564,EMAIL,411.57,Northeast
ORD-101751,05/02/2026,CUST-10565,GoogleAds,379.6,Southeast
ORD-101142,11/23/2025,CUST-11064,Facebook,168.81,Midwest
ORD-101143,11/24/2025,CUST-10169,GOOGLE ADS,162.61,West
ORD-100226,03/21/2025,CUST-11157,Organic Search,192.63,Southeast
ORD-101616,03/28/2026,CUST-10902,E-mail,712.29,Southwest
ORD-100000,01/01/2025,CUST-10410,affiliate,117.85,Northeast
ORD-101418,01/31/2026,CUST-11296,FB Ads,240.15,West
ORD-100401,05/10/2025,CUST-10547,GOOGLE ADS,82.23,West
ORD-101428,02/04/2026,CUST-10865,Meta,134.95,Northeast
ORD-101103,11/17/2025,CUST-10898,GOOGLE ADS,346.45,West
ORD-100084,02/02/2025,CUST-10869,meta_ads,223.42,West
ORD-100162,02/25/2025,CUST-11078,GOOGLE ADS,168.25,West
ORD-100114,02/10/2025,CUST-10814,Facebook,384.16,Northeast
ORD-100670,07/25/2025,CUST-11099,Email,170.41,Midwest
ORD-101174,11/30/2025,CUST-10959,Google Ads,167.27,
ORD-101518,03/02/2026,CUST-10970,E-mail,444.72,Midwest
ORD-101508,02/28/2026,CUST-10613,Meta,255.53,
ORD-101392,01/22/2026,CUST-11130,Facebook,142.09,West
ORD-100889,09/25/2025,CUST-10697,FB Ads,286.6,West
ORD-101501,02/25/2026,CUST-10658,GOOGLE ADS,413.45,Southwest
ORD-100625,07/16/2025,CUST-10991,GOOGLE ADS,143.4,West
ORD-101947,06/24/2026,CUST-11144,google_ads,259.7,
ORD-100952,10/11/2025,CUST-10727,GoogleAds,301.04,Southeast
ORD-100807,09/02/2025,CUST-11269,Google Ads,179.52,West
ORD-100258,03/28/2025,CUST-10030,GOOGLE ADS,235.4,
ORD-100624,07/14/2025,CUST-10338,Google Ads,145.58,Southwest
ORD-100826,09/07/2025,CUST-10001,Email,433.76,Southwest
ORD-100234,03/22/2025,CUST-10959,AFFILIATE,190.56,Midwest
ORD-100135,02/17/2025,CUST-10866,meta_ads,422.52,Southeast
ORD-100616,07/10/2025,CUST-10030,FB Ads,204.0,West
ORD-101948,06/24/2026,CUST-10885,E-mail,423.98,Southeast
ORD-100836,09/11/2025,CUST-10110,Organic,252.98,Northeast
ORD-100842,09/13/2025,CUST-10076,google_ads,156.3,West
ORD-100959,10/13/2025,CUST-10531,FB Ads,177.77,Southeast
ORD-100592,07/03/2025,CUST-10726,meta_ads,160.52,Midwest
ORD-101314,12/30/2025,CUST-10994,ORGANIC,268.24,Southeast
ORD-101525,03/04/2026,CUST-10472,GOOGLE ADS,177.04,West
ORD-101291,12/26/2025,CUST-10864,Google Ads,353.36,Northeast
ORD-100343,04/22/2025,CUST-10333,Organic Search,503.48,Midwest
ORD-100853,09/15/2025,CUST-10959,Google Ads,326.26,
ORD-101566,03/13/2026,CUST-10477,Facebook,440.25,Northeast
ORD-100293,04/08/2025,CUST-11282,Google Ads,315.04,Northeast
ORD-100364,04/29/2025,CUST-10180,AFFILIATE,121.41,Southeast
ORD-100178,03/05/2025,CUST-10835,google_ads,120.31,Northeast
ORD-100659,07/23/2025,CUST-10495,Organic Search,267.53,West
ORD-100996,10/23/2025,CUST-10536,Facebook,103.61,Northeast
ORD-100014,01/09/2025,CUST-10744,meta_ads,525.89,Southwest
ORD-101110,11/18/2025,CUST-10262,google_ads,698.7,Northeast
ORD-101394,01/23/2026,CUST-10304,google_ads,268.8,Southwest
ORD-100165,02/26/2025,CUST-10309,GOOGLE ADS,149.03,West
ORD-101868,06/04/2026,CUST-11140,meta_ads,412.99,Midwest
ORD-101359,01/09/2026,CUST-10330,FB Ads,331.76,West
ORD-100059,01/23/2025,CUST-10335,Google Ads,289.54,Southeast
ORD-100709,08/04/2025,CUST-10382,google_ads,329.99,West
ORD-100676,07/28/2025,CUST-10094,Affiliates,177.82,Northeast
ORD-101378,01/16/2026,CUST-10757,GOOGLE ADS,160.04,Southeast
ORD-100780,08/25/2025,CUST-11287,Google Ads,931.5,Northeast
ORD-100424,05/15/2025,CUST-10862,Organic,145.4,Southeast
ORD-100292,04/08/2025,CUST-10577,meta_ads,104.67,West
ORD-101065,11/09/2025,CUST-10216,EMAIL,902.85,Southeast
ORD-101780,05/11/2026,CUST-10310,FB Ads,180.21,Northeast
ORD-100329,04/18/2025,CUST-10219,Affiliate,102.11,Northeast
ORD-100429,05/17/2025,CUST-11130,meta_ads,72.29,
ORD-101012,10/29/2025,CUST-10789,Affiliates,97.69,Midwest
ORD-100079,01/30/2025,CUST-10523,GOOGLE ADS,300.27,Southeast
ORD-101052,11/06/2025,CUST-10265,meta_ads,165.47,West
ORD-100937,10/07/2025,CUST-10499,Affiliates,318.46,Southeast
ORD-100834,09/09/2025,CUST-10332,Email,383.91,Southeast
ORD-100749,08/19/2025,CUST-10729,Facebook,142.21,West
ORD-100890,09/25/2025,CUST-10827,organic_search,408.56,West
ORD-100254,03/27/2025,CUST-11069,FB Ads,199.42,Northeast
ORD-101723,04/25/2026,CUST-10423,meta_ads,279.4,West
ORD-101482,02/21/2026,CUST-10901,GoogleAds,221.03,Southeast
ORD-101945,06/23/2026,CUST-11252,GoogleAds,378.41,Northeast
ORD-101407,01/27/2026,CUST-10798,meta_ads,243.32,Southeast
ORD-101337,01/03/2026,CUST-10377,EMAIL,316.49,Midwest
ORD-101108,11/18/2025,CUST-10530,affiliate,137.63,West
ORD-100136,02/17/2025,CUST-10780,meta_ads,485.84,West
ORD-101135,11/22/2025,CUST-10294,EMAIL,297.48,Midwest
ORD-101218,12/09/2025,CUST-10007,E-mail,267.65,Northeast
ORD-100852,09/15/2025,CUST-10499,meta_ads,458.43,Northeast
ORD-101202,12/05/2025,CUST-10130,Google Ads,321.23,Southwest
ORD-100723,08/10/2025,CUST-10453,Meta,244.72,Northeast
ORD-100859,09/17/2025,CUST-10936,GOOGLE ADS,134.01,Northeast
ORD-100969,10/15/2025,CUST-10881,ORGANIC,399.1,Northeast
ORD-100496,06/04/2025,CUST-10525,google_ads,261.28,West
ORD-100950,10/10/2025,CUST-11163,google_ads,693.85,Southeast
ORD-100805,09/02/2025,CUST-10871,google_ads,365.93,Midwest
ORD-100129,02/16/2025,CUST-10346,Google Ads,189.53,West
ORD-100337,04/21/2025,CUST-10836,GoogleAds,137.3,Southwest
ORD-100307,04/11/2025,CUST-10785,organic_search,284.73,Southwest
