order_id,order_date,month,customer_id,channel,revenue,region
ORD-100874,2025-09-20,2025-09,CUST-11279,Meta,263.8,Southwest
ORD-101617,2026-03-29,2026-03,CUST-10123,Google Ads,574.86,Southeast
ORD-101513,2026-03-01,2026-03,CUST-10869,Google Ads,97.99,Northeast
ORD-100712,2025-08-07,2025-08,CUST-10394,Meta,372.69,Midwest
ORD-101734,2026-04-29,2026-04,CUST-10318,Meta,194.45,Northeast
ORD-101837,2026-05-27,2026-05,CUST-10704,Meta,188.0,Northeast
ORD-101371,2026-01-13,2026-01,CUST-11217,Email,218.52,Southwest
ORD-100221,2025-03-20,2025-03,CUST-10788,Email,333.86,Northeast
ORD-100319,2025-04-16,2025-04,CUST-10273,Meta,201.22,Southeast
ORD-101743,2026-04-30,2026-04,CUST-11145,Google Ads,232.79,Southeast
ORD-100878,2025-09-21,2025-09,CUST-11117,Google Ads,412.32,Southeast
ORD-101789,2026-05-13,2026-05,CUST-10047,Affiliate,116.91,Southeast
ORD-100825,2025-09-07,2025-09,CUST-10304,Google Ads,150.99,West
ORD-101457,2026-02-12,2026-02,CUST-10495,Google Ads,332.47,Northeast
ORD-100138,2025-02-18,2025-02,CUST-10094,Organic,148.21,Northeast
ORD-100163,2025-02-25,2025-02,CUST-10406,Google Ads,329.86,Southeast
ORD-101892,2026-06-11,2026-06,CUST-10400,Meta,321.18,Southeast
ORD-101697,2026-04-19,2026-04,CUST-10355,Google Ads,475.78,Southeast
ORD-100960,2025-10-13,2025-10,CUST-10466,Google Ads,1210.36,Midwest
ORD-101691,2026-04-17,2026-04,CUST-10451,Meta,231.03,West
ORD-101233,2025-12-13,2025-12,CUST-10284,Meta,65.28,West
ORD-101170,2025-11-29,2025-11,CUST-10424,Meta,567.09,West
ORD-101916,2026-06-15,2026-06,CUST-10658,Affiliate,206.79,Northeast
ORD-101528,2026-03-05,2026-03,CUST-10047,Meta,217.31,Southeast
ORD-101792,2026-05-14,2026-05,CUST-11144,Meta,371.73,Midwest
ORD-100633,2025-07-18,2025-07,CUST-10957,Google Ads,355.98,Midwest
ORD-101179,2025-12-01,2025-12,CUST-10090,Google Ads,258.62,West
ORD-100655,2025-07-22,2025-07,CUST-10316,Meta,155.73,Southeast
ORD-100016,2025-01-10,2025-01,CUST-10634,Google Ads,166.28,Midwest
ORD-101619,2026-03-29,2026-03,CUST-11112,Google Ads,308.45,West
ORD-101156,2025-11-27,2025-11,CUST-11206,Google Ads,296.88,Northeast
ORD-100137,2025-02-18,2025-02,CUST-10028,Google Ads,352.99,Midwest
ORD-101285,2025-12-25,2025-12,CUST-11083,Google Ads,270.57,Southeast
ORD-100697,2025-08-02,2025-08,CUST-10975,Meta,109.37,Midwest
ORD-101097,2025-11-15,2025-11,CUST-11019,Affiliate,150.63,Southeast
ORD-101604,2026-03-24,2026-03,CUST-11283,Google Ads,324.13,Northeast
ORD-100448,2025-05-24,2025-05,CUST-11115,Meta,213.82,Northeast
ORD-101882,2026-06-09,2026-06,CUST-10134,Google Ads,213.79,Midwest
ORD-100327,2025-04-18,2025-04,CUST-10152,Google Ads,345.62,Southeast
ORD-100317,2025-04-15,2025-04,CUST-10171,Affiliate,470.5,West
ORD-101864,2026-06-03,2026-06,CUST-11227,Google Ads,184.33,West
ORD-100526,2025-06-13,2025-06,CUST-10967,Meta,353.23,Unknown
ORD-100087,2025-02-02,2025-02,CUST-11201,Google Ads,210.4,Midwest
ORD-101624,2026-03-31,2026-03,CUST-10890,Affiliate,325.41,Southwest
ORD-100148,2025-02-20,2025-02,CUST-11190,Google Ads,146.74,Northeast
ORD-101611,2026-03-27,2026-03,CUST-10550,Google Ads,294.21,Southeast
ORD-101199,2025-12-04,2025-12,CUST-10932,Google Ads,863.48,Midwest
ORD-101633,2026-04-01,2026-04,CUST-10280,Google Ads,124.42,Northeast
ORD-100365,2025-04-29,2025-04,CUST-11005,Meta,169.73,Southwest
ORD-100589,2025-07-02,2025-07,CUST-10743,Meta,697.53,Southeast
ORD-101502,2026-02-26,2026-02,CUST-10280,Email,533.38,Northeast
ORD-100198,2025-03-14,2025-03,CUST-10192,Google Ads,330.02,Northeast
ORD-101883,2026-06-09,2026-06,CUST-10187,Google Ads,718.01,Northeast
ORD-100192,2025-03-12,2025-03,CUST-10865,Google Ads,296.36,Southeast
ORD-100404,2025-05-10,2025-05,CUST-10313,Email,216.59,Midwest
ORD-101564,2026-03-12,2026-03,CUST-10990,Google Ads,342.36,Midwest
ORD-100384,2025-05-04,2025-05,CUST-10805,Google Ads,217.72,Northeast
ORD-100483,2025-05-31,2025-05,CUST-10750,Organic,166.85,West
ORD-101943,2026-06-23,2026-06,CUST-10124,Affiliate,126.51,West
ORD-100791,2025-08-30,2025-08,CUST-10162,Meta,111.16,Midwest
ORD-100799,2025-09-01,2025-09,CUST-10448,Meta,150.62,West
ORD-100750,2025-08-19,2025-08,CUST-10780,Organic,120.82,Northeast
ORD-100422,2025-05-15,2025-05,CUST-11071,Affiliate,110.2,West
ORD-100314,2025-04-14,2025-04,CUST-10794,Google Ads,119.49,Southeast
ORD-101021,2025-10-31,2025-10,CUST-11163,Google Ads,127.52,Southeast
ORD-100543,2025-06-18,2025-06,CUST-10975,Organic,244.75,Southeast
ORD-100913,2025-10-01,2025-10,CUST-10325,Google Ads,289.22,Midwest
ORD-100902,2025-09-28,2025-09,CUST-10209,Google Ads,594.39,Unknown
ORD-101388,2026-01-21,2026-01,CUST-11264,Google Ads,320.72,West
ORD-100685,2025-07-29,2025-07,CUST-10652,Google Ads,238.63,Southeast
ORD-101666,2026-04-10,2026-04,CUST-10981,Organic,243.98,Southeast
ORD-100159,2025-02-24,2025-02,CUST-11083,Email,313.73,Unknown
ORD-100999,2025-10-23,2025-10,CUST-10139,Google Ads,198.81,West
ORD-101586,2026-03-18,2026-03,CUST-10342,Meta,153.12,Midwest
ORD-101765,2026-05-05,2026-05,CUST-10317,Google Ads,281.78,Southeast
ORD-100202,2025-03-15,2025-03,CUST-10923,Meta,306.71,Northeast
ORD-101023,2025-10-31,2025-10,CUST-10470,Google Ads,199.98,West
ORD-101523,2026-03-04,2026-03,CUST-10098,Google Ads,190.45,West
ORD-101180,2025-12-01,2025-12,CUST-11263,Google Ads,564.35,Midwest
ORD-100112,2025-02-10,2025-02,CUST-10727,Meta,360.34,Midwest
ORD-101795,2026-05-16,2026-05,CUST-10590,Google Ads,357.73,West
ORD-101225,2025-12-11,2025-12,CUST-11019,Google Ads,131.42,Midwest
ORD-100980,2025-10-19,2025-10,CUST-11269,Google Ads,752.68,Midwest
ORD-100922,2025-10-04,2025-10,CUST-11296,Email,400.66,West
ORD-101475,2026-02-18,2026-02,CUST-10803,Organic,339.99,Midwest
ORD-101578,2026-03-16,2026-03,CUST-10812,Affiliate,190.19,Southeast
ORD-101408,2026-01-27,2026-01,CUST-10085,Meta,298.59,Northeast
ORD-101739,2026-04-29,2026-04,CUST-10591,Meta,355.3,Southeast
ORD-100815,2025-09-04,2025-09,CUST-10729,Google Ads,305.49,Northeast
ORD-101447,2026-02-09,2026-02,CUST-10963,Google Ads,624.54,Southeast
ORD-101421,2026-02-02,2026-02,CUST-10206,Google Ads,181.91,Northeast
ORD-100679,2025-07-28,2025-07,CUST-10586,Google Ads,632.21,West
ORD-101093,2025-11-14,2025-11,CUST-10335,Email,437.66,Southwest
ORD-100080,2025-01-30,2025-01,CUST-10887,Google Ads,242.79,West
ORD-101748,2026-05-02,2026-05,CUST-11017,Google Ads,458.23,Unknown
ORD-101334,2026-01-03,2026-01,CUST-10316,Meta,67.07,Southeast
ORD-101522,2026-03-04,2026-03,CUST-11290,Google Ads,227.63,Midwest
ORD-100752,2025-08-19,2025-08,CUST-10252,Meta,333.72,Midwest
ORD-101346,2026-01-05,2026-01,CUST-11057,Google Ads,221.93,Midwest
ORD-101054,2025-11-06,2025-11,CUST-10004,Google Ads,129.44,Midwest
ORD-100242,2025-03-25,2025-03,CUST-10629,Email,693.86,West
ORD-101332,2026-01-02,2026-01,CUST-11205,Google Ads,329.39,Northeast
ORD-100641,2025-07-19,2025-07,CUST-11264,Meta,205.35,Southwest
ORD-100696,2025-08-01,2025-08,CUST-11064,Affiliate,252.18,West
ORD-100209,2025-03-17,2025-03,CUST-11258,Email,198.18,Northeast
ORD-100770,2025-08-24,2025-08,CUST-11172,Google Ads,627.05,Northeast
ORD-101742,2026-04-30,2026-04,CUST-10919,Google Ads,227.72,Southeast
ORD-100435,2025-05-18,2025-05,CUST-10293,Google Ads,583.72,Northeast
ORD-101063,2025-11-09,2025-11,CUST-10230,Organic,251.58,Northeast
ORD-100974,2025-10-17,2025-10,CUST-10328,Google Ads,133.09,West
ORD-100551,2025-06-20,2025-06,CUST-11209,Google Ads,435.0,West
ORD-101385,2026-01-20,2026-01,CUST-10828,Email,1231.59,Northeast
ORD-101539,2026-03-08,2026-03,CUST-11101,Google Ads,402.3,West
ORD-101013,2025-10-29,2025-10,CUST-10305,Google Ads,125.81,Northeast
ORD-101873,2026-06-06,2026-06,CUST-11093,Google Ads,392.01,Southeast
ORD-100466,2025-05-29,2025-05,CUST-10810,Affiliate,209.03,Southwest
ORD-101466,2026-02-15,2026-02,CUST-10044,Google Ads,249.11,Midwest
ORD-101297,2025-12-27,2025-12,CUST-10060,Google Ads,104.56,Southwest
ORD-100277,2025-04-03,2025-04,CUST-10310,Organic,402.17,Southeast
ORD-101069,2025-11-09,2025-11,CUST-10453,Organic,222.99,Northeast
ORD-101017,2025-10-30,2025-10,CUST-10722,Organic,72.31,West
ORD-101313,2025-12-30,2025-12,CUST-10098,Affiliate,185.17,Midwest
ORD-100722,2025-08-09,2025-08,CUST-10990,Google Ads,168.57,Northeast
ORD-101939,2026-06-21,2026-06,CUST-10206,Affiliate,333.88,Northeast
ORD-100786,2025-08-28,2025-08,CUST-10158,Google Ads,356.23,Southeast
ORD-101535,2026-03-07,2026-03,CUST-10975,Affiliate,59.92,Northeast
ORD-101668,2026-04-10,2026-04,CUST-10875,Google Ads,294.41,Southwest
ORD-101360,2026-01-09,2026-01,CUST-11033,Google Ads,171.36,West
ORD-101294,2025-12-26,2025-12,CUST-10046,Google Ads,177.6,West
ORD-100906,2025-09-29,2025-09,CUST-10461,Meta,223.49,Southeast
ORD-100563,2025-06-24,2025-06,CUST-10499,Google Ads,522.07,West
ORD-100388,2025-05-05,2025-05,CUST-10868,Meta,204.4,West
ORD-100022,2025-01-12,2025-01,CUST-11222,Email,319.66,West
ORD-101959,2026-06-30,2026-06,CUST-10829,Google Ads,518.25,Northeast
ORD-100124,2025-02-13,2025-02,CUST-10123,Meta,184.91,Northeast
ORD-101446,2026-02-09,2026-02,CUST-10499,Google Ads,97.52,West
ORD-100773,2025-08-25,2025-08,CUST-10953,Google Ads,321.51,Northeast
ORD-100880,2025-09-21,2025-09,CUST-10677,Google Ads,141.35,West
ORD-101144,2025-11-24,2025-11,CUST-10748,Affiliate,172.94,Midwest
ORD-101166,2025-11-28,2025-11,CUST-10834,Google Ads,398.13,Southeast
ORD-100050,2025-01-21,2025-01,CUST-10656,Meta,170.48,West
ORD-101386,2026-01-20,2026-01,CUST-10353,Google Ads,210.2,West
ORD-101448,2026-02-10,2026-02,CUST-10086,Google Ads,91.64,Southwest
ORD-101105,2025-11-17,2025-11,CUST-11219,Google Ads,423.03,Southwest
ORD-100703,2025-08-03,2025-08,CUST-10122,Organic,490.66,Midwest
ORD-100482,2025-05-31,2025-05,CUST-10885,Google Ads,319.44,Southeast
ORD-101145,2025-11-24,2025-11,CUST-11007,Email,456.34,Southeast
ORD-101898,2026-06-12,2026-06,CUST-10769,Organic,275.18,Northeast
ORD-100066,2025-01-27,2025-01,CUST-10118,Affiliate,147.37,Southeast
ORD-101709,2026-04-22,2026-04,CUST-11036,Meta,187.47,Northeast
ORD-100733,2025-08-13,2025-08,CUST-10375,Email,250.97,Midwest
ORD-101772,2026-05-08,2026-05,CUST-10084,Google Ads,171.11,Northeast
ORD-100801,2025-09-01,2025-09,CUST-10932,Email,114.93,Midwest
ORD-101754,2026-05-03,2026-05,CUST-10433,Google Ads,563.29,Southeast
ORD-100907,2025-09-29,2025-09,CUST-10411,Email,267.31,Southeast
ORD-100031,2025-01-15,2025-01,CUST-10409,Google Ads,218.25,Southeast
ORD-100417,2025-05-13,2025-05,CUST-10095,Google Ads,146.43,Southeast
ORD-100881,2025-09-22,2025-09,CUST-11066,Organic,205.35,Southeast
ORD-100632,2025-07-18,2025-07,CUST-10296,Organic,291.89,Midwest
ORD-101620,2026-03-29,2026-03,CUST-10796,Meta,112.4,Southeast
ORD-101429,2026-02-04,2026-02,CUST-11044,Affiliate,218.17,Midwest
ORD-101610,2026-03-27,2026-03,CUST-11072,Google Ads,288.19,Northeast
ORD-101595,2026-03-22,2026-03,CUST-10371,Meta,182.61,Unknown
ORD-100077,2025-01-30,2025-01,CUST-10338,Affiliate,71.73,West
ORD-100491,2025-06-02,2025-06,CUST-11038,Google Ads,108.4,Southeast
ORD-101867,2026-06-04,2026-06,CUST-11219,Google Ads,208.98,Midwest
ORD-101515,2026-03-01,2026-03,CUST-10269,Email,365.74,Northeast
ORD-100532,2025-06-16,2025-06,CUST-11163,Meta,322.99,West
ORD-100065,2025-01-27,2025-01,CUST-11089,Google Ads,277.36,Northeast
ORD-101678,2026-04-14,2026-04,CUST-10680,Meta,382.93,West
ORD-100296,2025-04-09,2025-04,CUST-10450,Google Ads,321.69,Midwest
ORD-100591,2025-07-02,2025-07,CUST-10383,Meta,212.1,Northeast
ORD-100767,2025-08-24,2025-08,CUST-10209,Google Ads,295.76,Midwest
ORD-100724,2025-08-10,2025-08,CUST-10329,Affiliate,498.86,West
ORD-101929,2026-06-18,2026-06,CUST-10332,Meta,189.71,Northeast
ORD-100626,2025-07-16,2025-07,CUST-10449,Meta,299.07,West
ORD-101941,2026-06-22,2026-06,CUST-10792,Meta,120.89,Northeast
ORD-101933,2026-06-19,2026-06,CUST-10067,Google Ads,473.8,West
ORD-101212,2025-12-07,2025-12,CUST-10249,Google Ads,80.91,West
ORD-101600,2026-03-23,2026-03,CUST-10815,Google Ads,110.96,Midwest
ORD-100251,2025-03-27,2025-03,CUST-10786,Email,299.8,Midwest
ORD-101807,2026-05-18,2026-05,CUST-10146,Google Ads,269.23,Midwest
ORD-101305,2025-12-28,2025-12,CUST-10011,Meta,299.95,Northeast
ORD-101890,2026-06-10,2026-06,CUST-10577,Organic,568.75,Northeast
ORD-100982,2025-10-19,2025-10,CUST-10769,Google Ads,321.03,Northeast
ORD-101760,2026-05-04,2026-05,CUST-10313,Email,131.73,West
ORD-100706,2025-08-04,2025-08,CUST-10772,Affiliate,48.36,Northeast
ORD-100487,2025-06-01,2025-06,CUST-10520,Email,255.81,Midwest
ORD-101495,2026-02-24,2026-02,CUST-11163,Meta,193.53,West
ORD-101804,2026-05-17,2026-05,CUST-10055,Email,221.68,Midwest
ORD-100963,2025-10-14,2025-10,CUST-10486,Google Ads,279.67,West
ORD-100877,2025-09-21,2025-09,CUST-10230,Meta,385.81,Northeast
ORD-101949,2026-06-24,2026-06,CUST-11136,Meta,234.87,Southeast
ORD-101800,2026-05-17,2026-05,CUST-10424,Organic,134.65,Northeast
ORD-100411,2025-05-12,2025-05,CUST-10772,Organic,463.76,Southeast
ORD-100667,2025-07-25,2025-07,CUST-10159,Email,108.96,Midwest
ORD-101262,2025-12-18,2025-12,CUST-10137,Email,652.07,Southeast
ORD-100149,2025-02-20,2025-02,CUST-10496,Google Ads,624.45,Northeast
ORD-100644,2025-07-20,2025-07,CUST-10069,Email,901.94,Northeast
ORD-101593,2026-03-22,2026-03,CUST-10297,Meta,248.31,Southeast
ORD-100218,2025-03-19,2025-03,CUST-10254,Affiliate,337.05,Southwest
ORD-100239,2025-03-23,2025-03,CUST-10283,Google Ads,255.13,Midwest
ORD-101131,2025-11-22,2025-11,CUST-10573,Google Ads,228.06,Southeast
ORD-101216,2025-12-08,2025-12,CUST-11185,Email,106.32,West
ORD-100792,2025-08-30,2025-08,CUST-10085,Meta,697.12,Southeast
ORD-100191,2025-03-10,2025-03,CUST-10350,Google Ads,170.73,Southeast
ORD-100333,2025-04-19,2025-04,CUST-10741,Google Ads,274.39,Midwest
ORD-101312,2025-12-29,2025-12,CUST-11287,Email,209.64,Midwest
ORD-101315,2025-12-30,2025-12,CUST-10143,Organic,312.31,West
ORD-100962,2025-10-14,2025-10,CUST-10642,Meta,199.28,West
ORD-101497,2026-02-25,2026-02,CUST-10675,Meta,262.29,Midwest
ORD-101937,2026-06-20,2026-06,CUST-10137,Google Ads,265.74,West
ORD-101640,2026-04-02,2026-04,CUST-10322,Google Ads,132.47,Unknown
ORD-101605,2026-03-24,2026-03,CUST-10383,Meta,236.21,Northeast
ORD-100582,2025-06-30,2025-06,CUST-10923,Meta,414.7,Southeast
ORD-101896,2026-06-11,2026-06,CUST-10010,Google Ads,139.75,Southwest
ORD-101654,2026-04-06,2026-04,CUST-10162,Email,84.92,Southeast
ORD-100839,2025-09-12,2025-09,CUST-10341,Google Ads,248.51,Northeast
ORD-100627,2025-07-16,2025-07,CUST-11197,Meta,235.77,Northeast
ORD-100323,2025-04-17,2025-04,CUST-10501,Google Ads,251.16,Midwest
ORD-101631,2026-04-01,2026-04,CUST-10477,Google Ads,391.31,West
ORD-101160,2025-11-27,2025-11,CUST-10390,Meta,165.45,Northeast
ORD-100778,2025-08-25,2025-08,CUST-11257,Meta,555.36,Northeast
ORD-101076,2025-11-11,2025-11,CUST-10054,Google Ads,238.79,Northeast
ORD-100939,2025-10-08,2025-10,CUST-10754,Affiliate,181.21,Southeast
ORD-100437,2025-05-18,2025-05,CUST-10049,Google Ads,265.46,Northeast
ORD-101552,2026-03-10,2026-03,CUST-10338,Meta,303.18,Northeast
ORD-101026,2025-11-01,2025-11,CUST-10555,Meta,191.73,Southeast
ORD-101253,2025-12-16,2025-12,CUST-10277,Google Ads,111.17,Midwest
ORD-101368,2026-01-13,2026-01,CUST-10698,Google Ads,487.49,West
ORD-101053,2025-11-06,2025-11,CUST-11222,Google Ads,127.27,West
ORD-100900,2025-09-27,2025-09,CUST-10722,Meta,157.88,Midwest
ORD-100371,2025-05-01,2025-05,CUST-10658,Meta,219.79,Midwest
ORD-101850,2026-05-31,2026-05,CUST-10547,Meta,571.45,Unknown
ORD-101431,2026-02-04,2026-02,CUST-10076,Affiliate,198.88,Southeast
ORD-100941,2025-10-08,2025-10,CUST-10543,Google Ads,450.56,Northeast
ORD-100577,2025-06-29,2025-06,CUST-11130,Email,107.98,Southeast
ORD-100819,2025-09-05,2025-09,CUST-10933,Google Ads,236.18,West
ORD-101458,2026-02-13,2026-02,CUST-10823,Email,106.08,Unknown
ORD-101480,2026-02-19,2026-02,CUST-10195,Meta,162.7,Midwest
ORD-101720,2026-04-24,2026-04,CUST-10003,Meta,206.65,Northeast
ORD-101369,2026-01-13,2026-01,CUST-10310,Google Ads,290.47,West
ORD-100886,2025-09-23,2025-09,CUST-10002,Google Ads,150.51,Southwest
ORD-100968,2025-10-15,2025-10,CUST-10959,Organic,446.19,Northeast
ORD-101699,2026-04-20,2026-04,CUST-10299,Google Ads,223.22,West
ORD-100785,2025-08-28,2025-08,CUST-10476,Email,342.45,Midwest
ORD-101753,2026-05-02,2026-05,CUST-11011,Organic,326.59,West
ORD-101688,2026-04-17,2026-04,CUST-10082,Organic,115.03,Southeast
ORD-100301,2025-04-10,2025-04,CUST-10460,Email,253.78,West
ORD-100689,2025-07-30,2025-07,CUST-10304,Meta,176.41,Northeast
ORD-100812,2025-09-03,2025-09,CUST-10105,Organic,260.89,Northeast
ORD-101061,2025-11-08,2025-11,CUST-11111,Google Ads,332.01,Southeast
ORD-100236,2025-03-22,2025-03,CUST-11216,Google Ads,254.02,Unknown
ORD-101115,2025-11-19,2025-11,CUST-11228,Meta,231.7,Northeast
ORD-101345,2026-01-05,2026-01,CUST-10829,Organic,178.23,West
ORD-100499,2025-06-06,2025-06,CUST-10313,Affiliate,286.78,Southeast
ORD-101645,2026-04-03,2026-04,CUST-10015,Email,275.73,Southwest
ORD-101079,2025-11-11,2025-11,CUST-11035,Google Ads,288.78,West
ORD-101326,2025-12-31,2025-12,CUST-10681,Google Ads,257.88,Northeast
ORD-100794,2025-08-31,2025-08,CUST-10650,Google Ads,235.41,Northeast
ORD-101910,2026-06-14,2026-06,CUST-10069,Google Ads,343.58,Northeast
ORD-101520,2026-03-04,2026-03,CUST-10202,Meta,284.67,Southeast
ORD-101918,2026-06-16,2026-06,CUST-10091,Meta,292.43,Southeast
ORD-100990,2025-10-21,2025-10,CUST-10371,Email,98.53,Southeast
ORD-101361,2026-01-09,2026-01,CUST-10558,Google Ads,203.15,Southwest
ORD-100934,2025-10-06,2025-10,CUST-11057,Affiliate,208.12,Southeast
ORD-100387,2025-05-05,2025-05,CUST-10939,Google Ads,113.31,Midwest
ORD-101459,2026-02-13,2026-02,CUST-11248,Email,196.67,West
ORD-100390,2025-05-06,2025-05,CUST-10318,Meta,206.38,Northeast
ORD-100743,2025-08-17,2025-08,CUST-11166,Google Ads,299.66,Midwest
ORD-100352,2025-04-24,2025-04,CUST-10330,Meta,260.71,Southeast
ORD-101217,2025-12-09,2025-12,CUST-10724,Meta,170.2,Unknown
ORD-100235,2025-03-22,2025-03,CUST-11257,Google Ads,326.73,Southeast
ORD-101695,2026-04-18,2026-04,CUST-10388,Google Ads,146.04,Southeast
ORD-100480,2025-05-31,2025-05,CUST-10541,Organic,526.76,Midwest
ORD-100567,2025-06-26,2025-06,CUST-10481,Google Ads,201.68,Northeast
ORD-101140,2025-11-23,2025-11,CUST-10368,Meta,151.39,Northeast
ORD-101670,2026-04-11,2026-04,CUST-11268,Meta,353.35,Unknown
ORD-101851,2026-05-31,2026-05,CUST-10724,Google Ads,308.17,West
ORD-101555,2026-03-11,2026-03,CUST-10489,Google Ads,384.55,Northeast
ORD-100120,2025-02-11,2025-02,CUST-11163,Email,361.67,West
ORD-101715,2026-04-23,2026-04,CUST-10541,Affiliate,309.55,Southwest
ORD-101024,2025-10-31,2025-10,CUST-10950,Organic,244.53,West
ORD-101086,2025-11-12,2025-11,CUST-10834,Meta,107.25,Midwest
ORD-101272,2025-12-22,2025-12,CUST-10109,Google Ads,170.43,West
ORD-100926,2025-10-04,2025-10,CUST-10543,Google Ads,307.7,Midwest
ORD-100515,2025-06-11,2025-06,CUST-10469,Meta,197.8,West
ORD-100223,2025-03-20,2025-03,CUST-11228,Affiliate,194.43,Southwest
ORD-101467,2026-02-15,2026-02,CUST-10209,Affiliate,120.03,Midwest
ORD-100613,2025-07-09,2025-07,CUST-10326,Google Ads,143.41,Midwest
ORD-100843,2025-09-13,2025-09,CUST-10105,Email,700.7,Midwest
ORD-101245,2025-12-15,2025-12,CUST-10650,Meta,208.42,Northeast
ORD-100052,2025-01-22,2025-01,CUST-11270,Organic,498.03,Northeast
ORD-101831,2026-05-26,2026-05,CUST-10363,Affiliate,420.32,Southeast
ORD-100485,2025-06-01,2025-06,CUST-10739,Email,517.54,West
ORD-101902,2026-06-12,2026-06,CUST-10795,Google Ads,390.12,Southwest
ORD-100818,2025-09-05,2025-09,CUST-10881,Meta,108.19,Northeast
ORD-101366,2026-01-12,2026-01,CUST-10710,Google Ads,369.61,Northeast
ORD-100600,2025-07-05,2025-07,CUST-10880,Google Ads,198.56,Southwest
ORD-101591,2026-03-21,2026-03,CUST-10011,Google Ads,85.5,West
ORD-100248,2025-03-26,2025-03,CUST-11147,Meta,220.28,Northeast
ORD-100761,2025-08-22,2025-08,CUST-10325,Google Ads,249.69,West
ORD-101815,2026-05-20,2026-05,CUST-11079,Google Ads,318.02,Midwest
ORD-101130,2025-11-21,2025-11,CUST-10424,Google Ads,175.65,Midwest
ORD-100542,2025-06-18,2025-06,CUST-10452,Email,142.84,Midwest
ORD-100793,2025-08-30,2025-08,CUST-10818,Google Ads,132.37,West
ORD-101141,2025-11-23,2025-11,CUST-11093,Meta,170.44,Midwest
ORD-101445,2026-02-09,2026-02,CUST-10388,Meta,236.91,Midwest
ORD-100628,2025-07-16,2025-07,CUST-10654,Meta,370.64,Southeast
ORD-100150,2025-02-21,2025-02,CUST-10546,Google Ads,109.47,West
ORD-101677,2026-04-14,2026-04,CUST-10549,Email,553.85,West
ORD-100291,2025-04-07,2025-04,CUST-10808,Google Ads,211.72,Southeast
ORD-100381,2025-05-04,2025-05,CUST-10830,Meta,141.05,West
ORD-100686,2025-07-30,2025-07,CUST-11158,Google Ads,81.21,Midwest
ORD-101367,2026-01-13,2026-01,CUST-10485,Google Ads,553.33,Midwest
ORD-101224,2025-12-10,2025-12,CUST-10750,Google Ads,111.16,Southeast
ORD-100897,2025-09-27,2025-09,CUST-10026,Email,311.52,Southeast
ORD-100854,2025-09-15,2025-09,CUST-10275,Organic,268.89,West
ORD-101071,2025-11-10,2025-11,CUST-10693,Google Ads,174.28,Southeast
ORD-101517,2026-03-02,2026-03,CUST-10847,Google Ads,976.54,Northeast
ORD-101676,2026-04-13,2026-04,CUST-10814,Google Ads,415.83,Northeast
ORD-100891,2025-09-25,2025-09,CUST-11053,Google Ads,353.2,Midwest
ORD-101744,2026-05-01,2026-05,CUST-11264,Google Ads,255.68,Southeast
ORD-101364,2026-01-11,2026-01,CUST-10004,Meta,210.36,Midwest
ORD-100615,2025-07-09,2025-07,CUST-11124,Organic,333.68,Southwest
ORD-100154,2025-02-23,2025-02,CUST-10088,Affiliate,289.29,Northeast
ORD-101193,2025-12-03,2025-12,CUST-11211,Organic,284.37,Northeast
ORD-101702,2026-04-21,2026-04,CUST-10798,Google Ads,330.31,Southeast
ORD-101768,2026-05-06,2026-05,CUST-10739,Meta,264.17,Southeast
ORD-100322,2025-04-17,2025-04,CUST-10404,Meta,198.64,Midwest
ORD-101537,2026-03-07,2026-03,CUST-10314,Google Ads,427.05,Midwest
ORD-101282,2025-12-24,2025-12,CUST-10054,Google Ads,104.09,Northeast
ORD-100082,2025-01-31,2025-01,CUST-10334,Meta,120.05,Midwest
ORD-100512,2025-06-10,2025-06,CUST-10470,Google Ads,634.27,Midwest
ORD-101516,2026-03-01,2026-03,CUST-11011,Email,192.08,Southeast
ORD-101476,2026-02-18,2026-02,CUST-10040,Organic,511.73,West
ORD-100929,2025-10-05,2025-10,CUST-10271,Affiliate,166.87,Northeast
ORD-101621,2026-03-30,2026-03,CUST-10599,Affiliate,260.4,West
ORD-101357,2026-01-08,2026-01,CUST-10280,Affiliate,263.0,Midwest
ORD-100010,2025-01-06,2025-01,CUST-10014,Meta,222.72,Midwest
ORD-100831,2025-09-09,2025-09,CUST-10033,Google Ads,288.27,Southwest
ORD-100032,2025-01-16,2025-01,CUST-11065,Meta,365.75,West
ORD-101749,2026-05-02,2026-05,CUST-10829,Email,215.61,West
ORD-100413,2025-05-12,2025-05,CUST-10524,Google Ads,213.58,Midwest
ORD-100580,2025-06-29,2025-06,CUST-10630,Google Ads,69.46,Midwest
ORD-101406,2026-01-26,2026-01,CUST-10411,Meta,382.6,Southeast
ORD-101914,2026-06-15,2026-06,CUST-10374,Google Ads,575.63,Midwest
ORD-101563,2026-03-12,2026-03,CUST-10847,Google Ads,398.4,Southeast
ORD-101893,2026-06-11,2026-06,CUST-11045,Affiliate,102.11,West
ORD-100614,2025-07-09,2025-07,CUST-10870,Affiliate,224.68,Northeast
ORD-101045,2025-11-04,2025-11,CUST-11093,Meta,93.62,Northeast
ORD-101402,2026-01-25,2026-01,CUST-11015,Google Ads,185.81,Southeast
ORD-101014,2025-10-29,2025-10,CUST-10425,Google Ads,147.22,Northeast
ORD-100089,2025-02-03,2025-02,CUST-11107,Organic,151.87,West
ORD-101764,2026-05-05,2026-05,CUST-10463,Email,477.92,Northeast
